C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_34_545.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_34_545.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_34_545.jpg,-0.01764706,1,0,30.19024
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_34_614.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_34_614.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_34_614.jpg,-0.01764706,1,0,30.19026
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_34_683.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_34_683.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_34_683.jpg,-0.01764706,1,0,30.19027
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_34_751.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_34_751.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_34_751.jpg,-0.01764706,1,0,30.19024
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_34_819.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_34_819.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_34_819.jpg,-0.01764706,1,0,30.19002
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_34_887.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_34_887.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_34_887.jpg,-0.01764706,1,0,30.19016
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_34_954.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_34_954.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_34_954.jpg,-0.01764706,1,0,30.19019
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_023.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_023.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_023.jpg,-0.02352941,1,0,30.19055
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_090.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_090.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_090.jpg,-0.02352941,1,0,30.19001
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_158.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_158.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_158.jpg,-0.02352941,1,0,30.19016
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_227.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_227.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_227.jpg,-0.02352941,1,0,30.19026
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_296.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_296.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_296.jpg,-0.02352941,1,0,30.19011
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_364.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_364.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_364.jpg,-0.02352941,1,0,30.19007
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_432.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_432.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_432.jpg,-0.02941176,1,0,30.19021
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_500.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_500.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_500.jpg,-0.02941176,1,0,30.18985
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_568.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_568.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_568.jpg,-0.04117647,1,0,30.18994
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_636.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_636.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_636.jpg,-0.04705882,1,0,30.18998
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_703.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_703.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_703.jpg,-0.05294118,1,0,30.18995
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_771.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_771.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_771.jpg,-0.05882353,1,0,30.18998
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_838.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_838.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_838.jpg,-0.06470589,1,0,30.19001
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_905.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_905.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_905.jpg,-0.07058824,1,0,30.18997
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_35_973.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_35_973.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_35_973.jpg,-0.07647059,1,0,30.18995
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_041.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_041.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_041.jpg,-0.07647059,1,0,30.19006
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_110.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_110.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_110.jpg,-0.07647059,1,0,30.19019
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_178.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_178.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_178.jpg,-0.07647059,1,0,30.19023
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_244.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_244.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_244.jpg,-0.07647059,1,0,30.19032
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_312.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_312.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_312.jpg,-0.07647059,1,0,30.19034
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_379.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_379.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_379.jpg,-0.07647059,1,0,30.19044
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_447.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_447.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_447.jpg,-0.07647059,1,0,30.19048
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_516.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_516.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_516.jpg,-0.07647059,1,0,30.19051
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_585.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_585.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_585.jpg,-0.07058824,1,0,30.19063
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_652.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_652.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_652.jpg,-0.05294118,1,0,30.19061
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_722.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_722.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_722.jpg,-0.03529412,1,0,30.19018
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_790.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_790.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_790.jpg,-0.02941176,1,0,30.19051
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_857.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_857.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_857.jpg,-0.02352941,1,0,30.19004
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_925.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_925.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_925.jpg,-0.02352941,1,0,30.18993
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_36_994.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_36_994.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_36_994.jpg,-0.01176471,1,0,30.19027
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_37_061.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_37_061.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_37_061.jpg,0,1,0,30.19034
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_37_131.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_37_131.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_37_131.jpg,0.01176471,1,0,30.1902
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_37_198.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_37_198.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_37_198.jpg,0.01764706,1,0,30.19018
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_37_267.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_37_267.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_37_267.jpg,0.03529412,1,0,30.19002
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_37_336.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_37_336.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_37_336.jpg,0.04705882,1,0,30.18994
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_37_404.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_37_404.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_37_404.jpg,0.04705882,1,0,30.19006
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_37_471.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_37_471.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_37_471.jpg,0.04705882,1,0,30.19014
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_37_540.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_37_540.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_37_540.jpg,0.04705882,1,0,30.19019
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_37_610.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_37_610.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_37_610.jpg,0.04117647,1,0,30.19031
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_37_677.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_37_677.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_37_677.jpg,0.02941176,1,0,30.19034
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_37_746.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_37_746.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_37_746.jpg,0.02941176,1,0,30.19037
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_37_815.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_37_815.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_37_815.jpg,0.02941176,1,0,30.19031
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_37_884.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_37_884.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_37_884.jpg,0.02352941,1,0,30.19032
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_37_953.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_37_953.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_37_953.jpg,0.01764706,1,0,30.19022
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_021.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_021.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_021.jpg,0.005882353,1,0,30.19035
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_088.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_088.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_088.jpg,0.005882353,1,0,30.19034
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_155.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_155.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_155.jpg,0.005882353,1,0,30.19028
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_223.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_223.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_223.jpg,0.005882353,1,0,30.19029
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_292.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_292.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_292.jpg,0.005882353,1,0,30.1903
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_360.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_360.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_360.jpg,0.005882353,1,0,30.1903
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_430.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_430.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_430.jpg,0,1,0,30.1903
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_499.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_499.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_499.jpg,-0.005882353,1,0,30.19026
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_566.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_566.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_566.jpg,-0.005882353,1,0,30.19026
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_634.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_634.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_634.jpg,-0.01764706,1,0,30.19024
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_704.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_704.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_704.jpg,-0.02352941,1,0,30.19023
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_772.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_772.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_772.jpg,-0.02352941,1,0,30.19023
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_839.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_839.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_839.jpg,-0.02941176,1,0,30.19018
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_907.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_907.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_907.jpg,-0.04117647,1,0,30.19007
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_38_977.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_38_977.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_38_977.jpg,-0.04117647,1,0,30.19019
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_39_045.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_39_045.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_39_045.jpg,-0.04117647,1,0,30.19019
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_39_114.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_39_114.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_39_114.jpg,-0.04117647,1,0,30.19021
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_39_182.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_39_182.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_39_182.jpg,-0.04117647,1,0,30.19023
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_39_250.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_39_250.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_39_250.jpg,-0.02352941,1,0,30.19036
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_39_319.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_39_319.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_39_319.jpg,-0.02352941,1,0,30.19023
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_39_386.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_39_386.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_39_386.jpg,-0.02352941,1,0,30.19034
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_39_455.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_39_455.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_39_455.jpg,-0.02352941,1,0,30.19031
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_39_524.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_39_524.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_39_524.jpg,-0.02352941,1,0,30.19035
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_39_592.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_39_592.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_39_592.jpg,-0.02352941,1,0,30.19033
C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\center_2017_02_13_21_49_39_660.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\left_2017_02_13_21_49_39_660.jpg,C:\Users\aselius\dev\CarND-Behavioral-Cloning-P3\IMG\right_2017_02_13_21_49_39_660.jpg,-0.02352941,1,0,30.19027
